,Log,Objects,Events,Activities,Types,Standard Deviation,Start,Relations,Notion
60,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,2884978.4100961,{'Invoice'},"{('Receive Goods', 'Goods Receipt'), ('Purchase Requisition', 'Create PO (Batch)'), ('Reject PR', 'Purchase Requisition'), ('Make Payment', 'Supplier'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Approve PR', 'Purchase Requisition'), ('Invoice', 'Three-way Match - Successful'), ('Purchase Order', 'Receive Goods'), ('Invoice', 'Receive Invoice'), ('Purchase Requisition', 'Approve PR'), ('Three-way Match - Mismatch Found', 'Goods Receipt'), ('Purchase Requisition', 'Reject PR'), ('Purchase Requisition', 'Create PR'), ('Goods Receipt', 'Receive Goods'), ('Purchase Order', 'Send PO to Supplier'), ('Receive Invoice', 'Invoice'), ('Receive Invoice', 'Purchase Order'), ('Send PO to Supplier', 'Supplier'), ('Purchase Order', 'Create PO'), ('Create PO (Batch)', 'Purchase Order'), ('Purchase Order', 'Create PO (Batch)'), ('Approve PO', 'Purchase Order'), ('Invoice', 'Make Payment'), ('Create PO (Batch)', 'Purchase Requisition'), ('Three-way Match - Successful', 'Invoice'), ('Three-way Match - Successful', 'Purchase Order'), ('Make Payment', 'Invoice'), ('Create PR', 'Purchase Requisition'), ('Three-way Match - Successful', 'Goods Receipt'), ('Receive Goods', 'Purchase Order'), ('Make Payment', 'Payment'), ('Purchase Order', 'Approve PO'), ('Purchase Order', 'Three-way Match - Mismatch Found'), ('Purchase Order', 'Three-way Match - Successful'), ('Purchase Order', 'Receive Invoice'), ('Create PO', 'Purchase Order'), ('Three-way Match - Mismatch Found', 'Invoice'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Send PO to Supplier', 'Purchase Order'), ('Purchase Requisition', 'Create PO'), ('Goods Receipt', 'Three-way Match - Successful'), ('Create PO', 'Purchase Requisition'), ('Three-way Match - Mismatch Found', 'Purchase Order')}",Advanced
61,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,2884978.4100961,{'Goods Receipt'},"{('Receive Goods', 'Goods Receipt'), ('Purchase Requisition', 'Create PO (Batch)'), ('Reject PR', 'Purchase Requisition'), ('Make Payment', 'Supplier'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Approve PR', 'Purchase Requisition'), ('Invoice', 'Three-way Match - Successful'), ('Purchase Order', 'Receive Goods'), ('Invoice', 'Receive Invoice'), ('Purchase Requisition', 'Approve PR'), ('Three-way Match - Mismatch Found', 'Goods Receipt'), ('Purchase Requisition', 'Reject PR'), ('Purchase Requisition', 'Create PR'), ('Goods Receipt', 'Receive Goods'), ('Purchase Order', 'Send PO to Supplier'), ('Receive Invoice', 'Invoice'), ('Receive Invoice', 'Purchase Order'), ('Send PO to Supplier', 'Supplier'), ('Purchase Order', 'Create PO'), ('Create PO (Batch)', 'Purchase Order'), ('Purchase Order', 'Create PO (Batch)'), ('Approve PO', 'Purchase Order'), ('Invoice', 'Make Payment'), ('Create PO (Batch)', 'Purchase Requisition'), ('Three-way Match - Successful', 'Invoice'), ('Three-way Match - Successful', 'Purchase Order'), ('Make Payment', 'Invoice'), ('Create PR', 'Purchase Requisition'), ('Three-way Match - Successful', 'Goods Receipt'), ('Receive Goods', 'Purchase Order'), ('Make Payment', 'Payment'), ('Purchase Order', 'Approve PO'), ('Purchase Order', 'Three-way Match - Mismatch Found'), ('Purchase Order', 'Three-way Match - Successful'), ('Purchase Order', 'Receive Invoice'), ('Create PO', 'Purchase Order'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Three-way Match - Mismatch Found', 'Invoice'), ('Send PO to Supplier', 'Purchase Order'), ('Purchase Requisition', 'Create PO'), ('Goods Receipt', 'Three-way Match - Successful'), ('Create PO', 'Purchase Requisition'), ('Three-way Match - Mismatch Found', 'Purchase Order')}",Advanced
62,data/05_ocel_lrms_hr.xml,3768,18119,24,6,8387840332.788785,{'Assessment'},"{('Assessment', 'Complete Assessment'), ('Assessment', 'Review Assessment'), ('Assessment', 'Send Assessment')}",Traditional
63,data/05_ocel_lrms_hr.xml,3768,18119,24,6,4695109.7629086375,{'Recruiter'},"{('Recruiter', 'Conduct Initial Interview'), ('Recruiter', 'Screen Resume'), ('Recruiter', 'Schedule Initial Interview'), ('Recruiter', 'Post Job Opening')}",Traditional
64,data/05_ocel_lrms_hr.xml,3768,18119,24,6,352000272.20460767,{'JobRequisition'},"{('JobRequisition', 'Approve Job Requisition'), ('JobRequisition', 'Post Job Opening'), ('JobRequisition', 'Create Job Requisition'), ('JobRequisition', 'Submit Application')}",Traditional
65,data/05_ocel_lrms_hr.xml,3768,18119,24,6,168876446.39907905,{'HiringManager'},"{('HiringManager', 'Prepare Offer Letter'), ('HiringManager', 'Evaluate Interview'), ('HiringManager', 'Review Assessment'), ('HiringManager', 'Create Job Requisition')}",Traditional
66,data/05_ocel_lrms_hr.xml,3768,18119,24,6,42879100.11689507,{'Candidate'},"{('Candidate', 'Candidate Accept Offer'), ('Candidate', 'Complete Onboarding'), ('Candidate', 'Candidate Reject Offer'), ('Candidate', 'Send Offer Letter'), ('Candidate', 'Evaluate Interview'), ('Candidate', 'Schedule Panel Interview'), ('Candidate', 'Attend Orientation Training'), ('Candidate', 'Conduct Panel Interview'), ('Candidate', 'Review Assessment'), ('Candidate', 'Send Rejection Letter'), ('Candidate', 'Start Onboarding'), ('Candidate', 'Prepare Offer Letter'), ('Candidate', 'Schedule Initial Interview'), ('Candidate', 'Complete Assessment'), ('Candidate', 'Initiate Background Check'), ('Candidate', 'Complete HR Paperwork'), ('Candidate', 'Complete Background Check'), ('Candidate', 'Submit Application'), ('Candidate', 'Conduct Initial Interview'), ('Candidate', 'Send Assessment'), ('Candidate', 'Screen Resume')}",Traditional
67,data/05_ocel_lrms_hr.xml,3768,18119,24,6,468208040.6060473,{'Interviewer'},"{('Interviewer', 'Conduct Panel Interview'), ('Interviewer', 'Schedule Panel Interview')}",Traditional
68,data/05_ocel_lrms_hr.xml,3768,18119,24,6,0.0,"{'Assessment', 'Recruiter', 'JobRequisition', 'HiringManager', 'Candidate', 'Interviewer'}","{('Complete Assessment', 'Candidate'), ('Evaluate Interview', 'HiringManager'), ('Candidate', 'Send Offer Letter'), ('Conduct Panel Interview', 'Candidate'), ('Candidate', 'Evaluate Interview'), ('Candidate', 'Screen Resume'), ('JobRequisition', 'Approve Job Requisition'), ('Screen Resume', 'Recruiter'), ('Schedule Initial Interview', 'Recruiter'), ('Assessment', 'Complete Assessment'), ('Send Offer Letter', 'Candidate'), ('Send Assessment', 'Assessment'), ('Send Assessment', 'Candidate'), ('Post Job Opening', 'JobRequisition'), ('HiringManager', 'Create Job Requisition'), ('Candidate Accept Offer', 'Candidate'), ('Candidate', 'Send Rejection Letter'), ('Candidate Reject Offer', 'Candidate'), ('Recruiter', 'Schedule Initial Interview'), ('Screen Resume', 'Candidate'), ('Schedule Initial Interview', 'Candidate'), ('Candidate', 'Prepare Offer Letter'), ('Start Onboarding', 'Candidate'), ('Candidate', 'Complete Assessment'), ('Candidate', 'Initiate Background Check'), ('Candidate', 'Schedule Initial Interview'), ('Interviewer', 'Conduct Panel Interview'), ('Evaluate Interview', 'Candidate'), ('Attend Orientation Training', 'Candidate'), ('Candidate', 'Submit Application'), ('Create Job Requisition', 'HiringManager'), ('Approve Job Requisition', 'JobRequisition'), ('Complete Assessment', 'Assessment'), ('Candidate', 'Candidate Accept Offer'), ('Prepare Offer Letter', 'Candidate'), ('Review Assessment', 'HiringManager'), ('Assessment', 'Review Assessment'), ('Candidate', 'Complete Onboarding'), ('Candidate', 'Candidate Reject Offer'), ('Send Rejection Letter', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Submit Application', 'JobRequisition'), ('Create Job Requisition', 'JobRequisition'), ('Complete Onboarding', 'Candidate'), ('Recruiter', 'Post Job Opening'), ('Candidate', 'Schedule Panel Interview'), ('Prepare Offer Letter', 'HiringManager'), ('Schedule Panel Interview', 'Candidate'), ('HiringManager', 'Evaluate Interview'), ('Candidate', 'Attend Orientation Training'), ('Candidate', 'Conduct Panel Interview'), ('Conduct Initial Interview', 'Recruiter'), ('Initiate Background Check', 'Candidate'), ('Candidate', 'Review Assessment'), ('Assessment', 'Send Assessment'), ('JobRequisition', 'Post Job Opening'), ('Complete Background Check', 'Candidate'), ('JobRequisition', 'Create Job Requisition'), ('HiringManager', 'Review Assessment'), ('Submit Application', 'Candidate'), ('Candidate', 'Start Onboarding'), ('Post Job Opening', 'Recruiter'), ('Interviewer', 'Schedule Panel Interview'), ('Complete HR Paperwork', 'Candidate'), ('Review Assessment', 'Assessment'), ('Conduct Initial Interview', 'Candidate'), ('Review Assessment', 'Candidate'), ('Recruiter', 'Conduct Initial Interview'), ('Candidate', 'Complete HR Paperwork'), ('Recruiter', 'Screen Resume'), ('Candidate', 'Complete Background Check'), ('HiringManager', 'Prepare Offer Letter'), ('Candidate', 'Conduct Initial Interview'), ('Conduct Panel Interview', 'Interviewer'), ('Candidate', 'Send Assessment'), ('JobRequisition', 'Submit Application')}",Connected
69,data/05_ocel_lrms_hr.xml,3768,18119,24,6,0.0,{'Assessment'},"{('Complete Assessment', 'Candidate'), ('Evaluate Interview', 'HiringManager'), ('Candidate', 'Send Offer Letter'), ('Conduct Panel Interview', 'Candidate'), ('Candidate', 'Evaluate Interview'), ('Candidate', 'Screen Resume'), ('JobRequisition', 'Approve Job Requisition'), ('Screen Resume', 'Recruiter'), ('Assessment', 'Complete Assessment'), ('Schedule Initial Interview', 'Recruiter'), ('Send Offer Letter', 'Candidate'), ('Send Assessment', 'Assessment'), ('Send Assessment', 'Candidate'), ('Post Job Opening', 'JobRequisition'), ('Candidate Accept Offer', 'Candidate'), ('Candidate', 'Send Rejection Letter'), ('Candidate Reject Offer', 'Candidate'), ('Screen Resume', 'Candidate'), ('Candidate', 'Prepare Offer Letter'), ('Schedule Initial Interview', 'Candidate'), ('Candidate', 'Schedule Initial Interview'), ('Candidate', 'Complete Assessment'), ('Candidate', 'Initiate Background Check'), ('Start Onboarding', 'Candidate'), ('Evaluate Interview', 'Candidate'), ('Attend Orientation Training', 'Candidate'), ('Candidate', 'Submit Application'), ('Create Job Requisition', 'HiringManager'), ('Approve Job Requisition', 'JobRequisition'), ('Complete Assessment', 'Assessment'), ('Candidate', 'Candidate Accept Offer'), ('Assessment', 'Review Assessment'), ('Review Assessment', 'HiringManager'), ('Candidate', 'Complete Onboarding'), ('Candidate', 'Candidate Reject Offer'), ('Send Rejection Letter', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Submit Application', 'JobRequisition'), ('JobRequisition', 'Submit Application'), ('Complete Onboarding', 'Candidate'), ('Create Job Requisition', 'JobRequisition'), ('Candidate', 'Schedule Panel Interview'), ('Prepare Offer Letter', 'HiringManager'), ('Schedule Panel Interview', 'Candidate'), ('Candidate', 'Attend Orientation Training'), ('Candidate', 'Conduct Panel Interview'), ('Conduct Initial Interview', 'Recruiter'), ('Initiate Background Check', 'Candidate'), ('Candidate', 'Review Assessment'), ('Assessment', 'Send Assessment'), ('JobRequisition', 'Post Job Opening'), ('Complete Background Check', 'Candidate'), ('JobRequisition', 'Create Job Requisition'), ('Submit Application', 'Candidate'), ('Candidate', 'Start Onboarding'), ('Post Job Opening', 'Recruiter'), ('Complete HR Paperwork', 'Candidate'), ('Review Assessment', 'Assessment'), ('Conduct Initial Interview', 'Candidate'), ('Review Assessment', 'Candidate'), ('Candidate', 'Complete HR Paperwork'), ('Candidate', 'Complete Background Check'), ('Candidate', 'Conduct Initial Interview'), ('Candidate', 'Send Assessment'), ('Conduct Panel Interview', 'Interviewer'), ('Prepare Offer Letter', 'Candidate')}",Advanced
70,data/05_ocel_lrms_hr.xml,3768,18119,24,6,6008284.432801097,{'Recruiter'},"{('Candidate', 'Candidate Accept Offer'), ('Complete Assessment', 'Assessment'), ('Prepare Offer Letter', 'Candidate'), ('Review Assessment', 'HiringManager'), ('Candidate', 'Complete Onboarding'), ('Complete Assessment', 'Candidate'), ('Evaluate Interview', 'HiringManager'), ('Candidate', 'Candidate Reject Offer'), ('Candidate', 'Send Offer Letter'), ('Conduct Panel Interview', 'Candidate'), ('Send Rejection Letter', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Submit Application', 'JobRequisition'), ('Candidate', 'Evaluate Interview'), ('JobRequisition', 'Submit Application'), ('Create Job Requisition', 'JobRequisition'), ('Complete Onboarding', 'Candidate'), ('Recruiter', 'Post Job Opening'), ('Candidate', 'Schedule Panel Interview'), ('JobRequisition', 'Approve Job Requisition'), ('Prepare Offer Letter', 'HiringManager'), ('Schedule Panel Interview', 'Candidate'), ('Screen Resume', 'Recruiter'), ('Schedule Initial Interview', 'Recruiter'), ('Candidate', 'Attend Orientation Training'), ('Candidate', 'Conduct Panel Interview'), ('Conduct Initial Interview', 'Recruiter'), ('Initiate Background Check', 'Candidate'), ('Send Offer Letter', 'Candidate'), ('Send Assessment', 'Assessment'), ('Send Assessment', 'Candidate'), ('Candidate', 'Review Assessment'), ('Post Job Opening', 'JobRequisition'), ('JobRequisition', 'Post Job Opening'), ('Complete Background Check', 'Candidate'), ('JobRequisition', 'Create Job Requisition'), ('Candidate Accept Offer', 'Candidate'), ('Submit Application', 'Candidate'), ('Recruiter', 'Schedule Initial Interview'), ('Post Job Opening', 'Recruiter'), ('Candidate', 'Send Rejection Letter'), ('Candidate', 'Start Onboarding'), ('Candidate Reject Offer', 'Candidate'), ('Screen Resume', 'Candidate'), ('Schedule Initial Interview', 'Candidate'), ('Candidate', 'Prepare Offer Letter'), ('Complete HR Paperwork', 'Candidate'), ('Recruiter', 'Conduct Initial Interview'), ('Conduct Initial Interview', 'Candidate'), ('Candidate', 'Schedule Initial Interview'), ('Candidate', 'Complete Assessment'), ('Candidate', 'Initiate Background Check'), ('Review Assessment', 'Assessment'), ('Start Onboarding', 'Candidate'), ('Review Assessment', 'Candidate'), ('Evaluate Interview', 'Candidate'), ('Candidate', 'Complete HR Paperwork'), ('Recruiter', 'Screen Resume'), ('Candidate', 'Complete Background Check'), ('Attend Orientation Training', 'Candidate'), ('Candidate', 'Submit Application'), ('Candidate', 'Conduct Initial Interview'), ('Create Job Requisition', 'HiringManager'), ('Candidate', 'Send Assessment'), ('Conduct Panel Interview', 'Interviewer'), ('Approve Job Requisition', 'JobRequisition'), ('Candidate', 'Screen Resume')}",Advanced
71,data/05_ocel_lrms_hr.xml,3768,18119,24,6,351621300.9957201,{'JobRequisition'},"{('Candidate', 'Candidate Accept Offer'), ('Complete Assessment', 'Assessment'), ('Prepare Offer Letter', 'Candidate'), ('Review Assessment', 'HiringManager'), ('Candidate', 'Complete Onboarding'), ('Complete Assessment', 'Candidate'), ('Evaluate Interview', 'HiringManager'), ('Candidate', 'Candidate Reject Offer'), ('Candidate', 'Send Offer Letter'), ('Conduct Panel Interview', 'Candidate'), ('Send Rejection Letter', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Submit Application', 'JobRequisition'), ('Candidate', 'Evaluate Interview'), ('Create Job Requisition', 'JobRequisition'), ('Complete Onboarding', 'Candidate'), ('Candidate', 'Screen Resume'), ('JobRequisition', 'Approve Job Requisition'), ('Candidate', 'Schedule Panel Interview'), ('Prepare Offer Letter', 'HiringManager'), ('Schedule Panel Interview', 'Candidate'), ('Screen Resume', 'Recruiter'), ('Schedule Initial Interview', 'Recruiter'), ('Candidate', 'Attend Orientation Training'), ('Candidate', 'Conduct Panel Interview'), ('Conduct Initial Interview', 'Recruiter'), ('Initiate Background Check', 'Candidate'), ('Send Offer Letter', 'Candidate'), ('Send Assessment', 'Assessment'), ('Send Assessment', 'Candidate'), ('Candidate', 'Review Assessment'), ('Post Job Opening', 'JobRequisition'), ('JobRequisition', 'Post Job Opening'), ('Complete Background Check', 'Candidate'), ('JobRequisition', 'Create Job Requisition'), ('Candidate Accept Offer', 'Candidate'), ('Submit Application', 'Candidate'), ('Candidate', 'Send Rejection Letter'), ('Post Job Opening', 'Recruiter'), ('Candidate', 'Start Onboarding'), ('Candidate Reject Offer', 'Candidate'), ('Screen Resume', 'Candidate'), ('Candidate', 'Prepare Offer Letter'), ('Schedule Initial Interview', 'Candidate'), ('Complete HR Paperwork', 'Candidate'), ('Candidate', 'Schedule Initial Interview'), ('Candidate', 'Complete Assessment'), ('Candidate', 'Initiate Background Check'), ('Review Assessment', 'Assessment'), ('Start Onboarding', 'Candidate'), ('Review Assessment', 'Candidate'), ('Conduct Initial Interview', 'Candidate'), ('Evaluate Interview', 'Candidate'), ('Candidate', 'Complete HR Paperwork'), ('Candidate', 'Complete Background Check'), ('Attend Orientation Training', 'Candidate'), ('Candidate', 'Submit Application'), ('Candidate', 'Conduct Initial Interview'), ('Create Job Requisition', 'HiringManager'), ('Candidate', 'Send Assessment'), ('Conduct Panel Interview', 'Interviewer'), ('Approve Job Requisition', 'JobRequisition'), ('JobRequisition', 'Submit Application')}",Advanced
72,data/05_ocel_lrms_hr.xml,3768,18119,24,6,53519355.79424906,{'HiringManager'},"{('Candidate', 'Candidate Accept Offer'), ('Complete Assessment', 'Assessment'), ('Review Assessment', 'HiringManager'), ('Candidate', 'Complete Onboarding'), ('Evaluate Interview', 'HiringManager'), ('Complete Assessment', 'Candidate'), ('Candidate', 'Candidate Reject Offer'), ('Candidate', 'Send Offer Letter'), ('Send Rejection Letter', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Conduct Panel Interview', 'Candidate'), ('Submit Application', 'JobRequisition'), ('Candidate', 'Evaluate Interview'), ('JobRequisition', 'Submit Application'), ('Create Job Requisition', 'JobRequisition'), ('Complete Onboarding', 'Candidate'), ('Candidate', 'Screen Resume'), ('Candidate', 'Schedule Panel Interview'), ('JobRequisition', 'Approve Job Requisition'), ('Prepare Offer Letter', 'HiringManager'), ('HiringManager', 'Evaluate Interview'), ('Schedule Panel Interview', 'Candidate'), ('Screen Resume', 'Recruiter'), ('Candidate', 'Attend Orientation Training'), ('Candidate', 'Conduct Panel Interview'), ('Schedule Initial Interview', 'Recruiter'), ('Conduct Initial Interview', 'Recruiter'), ('Initiate Background Check', 'Candidate'), ('Send Offer Letter', 'Candidate'), ('Send Assessment', 'Assessment'), ('Send Assessment', 'Candidate'), ('Candidate', 'Review Assessment'), ('Post Job Opening', 'JobRequisition'), ('JobRequisition', 'Post Job Opening'), ('Complete Background Check', 'Candidate'), ('HiringManager', 'Create Job Requisition'), ('JobRequisition', 'Create Job Requisition'), ('HiringManager', 'Review Assessment'), ('Candidate Accept Offer', 'Candidate'), ('Submit Application', 'Candidate'), ('Candidate', 'Send Rejection Letter'), ('Candidate', 'Start Onboarding'), ('Candidate Reject Offer', 'Candidate'), ('Post Job Opening', 'Recruiter'), ('Screen Resume', 'Candidate'), ('Candidate', 'Prepare Offer Letter'), ('Schedule Initial Interview', 'Candidate'), ('Complete HR Paperwork', 'Candidate'), ('Review Assessment', 'Assessment'), ('Candidate', 'Schedule Initial Interview'), ('Review Assessment', 'Candidate'), ('Candidate', 'Complete Assessment'), ('Candidate', 'Initiate Background Check'), ('Start Onboarding', 'Candidate'), ('Conduct Initial Interview', 'Candidate'), ('Evaluate Interview', 'Candidate'), ('Candidate', 'Complete HR Paperwork'), ('Candidate', 'Complete Background Check'), ('Attend Orientation Training', 'Candidate'), ('HiringManager', 'Prepare Offer Letter'), ('Candidate', 'Submit Application'), ('Candidate', 'Conduct Initial Interview'), ('Create Job Requisition', 'HiringManager'), ('Candidate', 'Send Assessment'), ('Conduct Panel Interview', 'Interviewer'), ('Approve Job Requisition', 'JobRequisition'), ('Prepare Offer Letter', 'Candidate')}",Advanced
